    X           Y            F606W      F814W
   5239.3300   8449.7100     25.1456     22.1967
   6209.2400   8449.5500     24.7839     21.6636
   6771.5100   8449.5200     25.6078     22.6726
   5499.1400   8450.6800     21.1832     18.0080
   6936.0100   8450.8000     25.9827     22.8878
   7831.2000   8450.9500     24.9544     21.9768
   4171.3000   8451.7600     26.7410     23.4364
   4407.2000   8452.1200     26.7526     23.7788
   4421.6200   8452.0100     26.5202     23.2454
   5930.7200   8452.3300     26.7584     23.5108
   6078.9600   8451.7300     25.4596     22.2613
   7149.2100   8452.2000     25.5605     22.2044
   7199.3700   8452.4100     26.1860     22.9502
   4702.4800   8452.7200     26.2541     22.9884
   6168.8300   8452.5800     25.0705     22.0570
   6463.9400   8453.4400     26.3010     23.0411
   7253.1700   8453.1600     21.0360     17.6678
   4472.3300   8453.8900     24.9823     21.9638
   7267.9600   8454.3500     26.9515     23.6191
   7444.7000   8453.9900     27.3253     23.7467
   2889.3500   8454.9400     25.8378     22.7949
   4532.5200   8455.0100     27.2855     23.5429
   5137.2400   8455.1600     26.7493     23.2257
   7407.0800   8454.8600     26.1247     23.2075
   3057.6800   8456.0500     23.7155     20.9570
   4174.8300   8456.1500     26.1820     22.8878
   5375.2500   8455.8500     25.6279     22.4685
   6004.7900   8456.1200     26.6300     23.6719
   4582.7900   8456.9300     26.8291     23.7278
   6286.6100   8457.1000     26.6802     23.3914
   6749.6500   8457.2200     26.3455     22.8056
   5453.5200   8457.8000     26.0151     22.7193
   6298.5700   8457.8800     25.9779     22.7545
   7015.0600   8457.7700     26.3028     23.0286
   5075.9600   8458.7400     26.7031     23.6755
   6195.0200   8458.5800     21.8905     18.5672
   6989.0600   8458.9100     27.0852     23.4212
   4260.5700   8459.7700     24.9356     22.0096
   4521.7200   8459.6600     26.5130     23.2574
   6799.8000   8459.8800     26.2257     23.4558
   7855.5100   8460.2200     25.0739     21.9764
   3354.8300   8461.4900     25.3172     22.3864
   6029.9600   8460.8400     24.4566     21.1832
   6053.5400   8461.0400     25.3817     22.3652
   6566.0700   8460.8900     26.1190     23.2300
   6713.0000   8461.2400     25.3925     22.2706
   7274.7600   8461.3800     25.7807     22.8046
   7737.2100   8460.5200     25.9925     23.0174
   4932.2500   8461.5900     25.4601     22.2890
   6534.4700   8461.6200     26.3469     23.2651
   7227.1300   8462.4200     26.3119     23.2046
   7286.1500   8461.5500     26.1717     23.0338
   6175.8800   8462.6000     25.3030     22.2463
   6413.7300   8462.6300     25.0507     21.8472
   7303.2200   8462.8000     25.7273     22.5918
   3629.5500   8463.8500     25.9012     22.8388
   3685.2300   8463.9300     25.5364     22.7078
   4094.4500   8464.2000     25.0350     22.2477
   5194.7000   8463.6400     25.0511     21.9702
   5212.4700   8464.1700     25.6030     22.5511
   7363.8500   8463.8800     25.0598     21.8717
   7679.2100   8463.6000     25.0677     22.0631
   3427.4100   8465.3600     23.5652     20.7381
   5236.7300   8464.5200     22.8427     19.6281
   6697.6800   8465.2900     27.2842     23.7423
   7025.8100   8464.7700     32.6866     23.1966
   3503.3900   8466.2000     25.1363     22.1715
   5041.2000   8465.9100     25.7369     22.7135
   6350.7600   8466.2700     26.8326     23.6896
   7154.3200   8466.1500     24.7832     21.6446
   2726.7100   8467.4000     23.3722     20.5115
   4185.6500   8466.8400     25.1361     22.1875
   6579.2100   8466.6400     26.0144     22.5243
   7562.9300   8467.4700     25.7532     22.4804
   7759.8700   8466.9000     25.2548     22.1361
   4805.2000   8467.7200     24.8837     21.9490
   6070.4300   8467.7500     25.5984     22.6803
   6145.3000   8467.5400     32.6866     21.1184
   7822.5600   8467.7200     25.7351     22.5506
   3591.5300   8468.7300     25.7980     22.9077
   4975.4300   8468.5800     26.2342     23.1024
   5248.5700   8469.4100     26.4616     23.5282
   5270.9100   8468.6900     27.1065     23.5444
   5543.3000   8468.6600     22.8807     19.6894
   5835.4900   8468.4800     25.3387     22.0940
   4821.7600   8469.5800     24.2104     21.1754
   5141.3100   8470.1600     26.3425     21.6123
   7136.4000   8470.4600     24.6325     21.4321
   7495.6500   8469.9500     24.1992     20.9086
   4730.0500   8470.7800     24.2570     21.2537
   5531.3600   8470.6500     32.6866     23.7757
   6362.3200   8470.8200     26.7003     23.7680
   3381.1400   8471.5400     26.3149     23.2820
   4431.7200   8471.9900     25.8694     22.9353
   4910.5400   8472.2100     25.5208     22.6321
   5480.9500   8471.6100     25.5846     22.5866
   6733.0100   8471.9000     25.6499     22.4899
   7454.9100   8472.3500     27.0473     23.6699
   7784.4600   8472.1200     26.4110     23.1549
   3762.7700   8472.8100     25.2428     22.4999
   4487.3700   8472.5600     24.3153     21.1874
   7256.5000   8472.6500     26.3754     23.3131
   3804.7200   8473.6800     26.6421     23.6093
   5466.7700   8473.7900     26.2657     23.1143
   6714.7200   8474.1800     25.9633     22.5781
   5491.6200   8475.0400     25.6812     22.7262
   7850.8000   8475.0200     26.4867     23.2528
   3944.5300   8476.3900     26.7637     23.2508
   4037.1400   8476.3500     24.4533     21.5657
   5568.2200   8476.3200     24.5685     21.4393
   6135.8300   8475.9500     25.6095     22.5173
   3167.9400   8476.4900     24.0922     21.3010
   3653.1900   8477.0100     26.5872     23.5688
   4457.0700   8477.1100     26.1080     23.0145
   6240.4100   8476.7200     26.8945     23.6631
   7129.9600   8477.4400     26.6714     23.8371
   7266.8700   8476.5800     23.7699     20.4460
   7406.9700   8477.3600     26.2779     23.0404
   7712.9000   8477.3900     26.8768     23.7464
   6182.9100   8477.4700     26.2563     23.1144
   6368.1300   8478.1300     26.7003     23.3895
   6396.2600   8478.2400     26.4149     22.9837
   7476.2200   8478.4100     26.4292     23.4433
   7528.8900   8477.6600     26.2116     23.0198
   7562.6900   8478.4600     25.9379     22.8358
   7757.5100   8478.2100     25.6683     22.4707
   7810.2200   8478.3800     26.1762     23.1494
   2958.2700   8479.3000     25.3115     22.3004
   4701.5600   8478.6500     23.7581     20.6156
   5039.8100   8478.8300     27.4996     23.7032
   6484.6000   8478.6400     26.0434     22.8655
   6538.2800   8478.5800     26.0251     22.6090
   4077.7000   8480.2200     24.7858     21.9206
   6173.0500   8480.2500     25.2472     22.0349
   6417.3400   8479.7800     25.3139     22.2738
   3303.7400   8481.0700     25.1075     22.4096
   4768.8400   8481.0400     23.4563     20.0925
   4829.4500   8481.3400     24.9679     21.9265
   6352.4100   8480.9600     25.7288     22.3930
   7277.4900   8481.2000     25.0915     22.0239
   5240.0500   8481.8500     25.1954     22.0765
   5458.9000   8481.9800     26.4121     23.4981
   5989.9800   8481.5600     25.8502     22.5077
   6282.9700   8482.4200     27.1799     23.7096
   6570.4200   8482.2700     27.5138     22.7280
   7517.8000   8482.3100     25.0283     21.8820
   7636.1600   8481.9400     25.6432     22.6124
   3820.0500   8482.6300     26.7448     23.1425
   4063.1300   8482.9900     26.1821     23.2163
   5539.9200   8482.5600     24.8302     21.9321
   6306.6100   8482.5500     27.1055     23.6427
   6995.0200   8482.7700     25.3515     22.1983
   7718.3200   8483.2300     26.8768     23.8446
   4360.4400   8484.4000     26.7924     23.9043
   5250.4800   8483.9500     24.7688     21.5994
   6319.9300   8484.1100     25.6657     22.4305
   6952.8500   8483.7900     26.0863     23.1289
   6962.6600   8484.1500     25.9590     22.8334
   4535.6300   8484.6800     26.7301     23.4984
   5264.9300   8485.0000     25.4543     22.3158
   5883.7200   8484.9100     24.4276     21.6942
   6254.7300   8485.0700     24.9768     21.9091
   6529.3900   8484.6300     25.4035     22.3218
   7164.1100   8485.4000     26.3532     23.2191
   5396.8800   8486.1400     25.3198     22.1300
   6107.0000   8486.1100     25.6259     22.6224
   7642.7700   8485.9100     25.3536     21.8146
   4821.0900   8486.6400     24.2861     21.2920
   4900.1600   8487.0500     27.0109     23.4410
   5955.7400   8487.2200     25.2500     22.8843
   6362.6800   8486.6400     25.4572     22.3353
   4309.7400   8487.8800     26.2021     23.1779
   6797.4900   8488.0300     25.0853     21.8749
   5475.3000   8489.2900     23.9841     20.8054
   7509.6600   8488.6000     25.7637     22.7436
   6308.3300   8489.6600     25.9491     22.9977
   7316.9100   8489.8800     27.3452     23.7933
   5293.9000   8491.0400     26.4355     23.7312
   6784.4600   8491.1100     24.7240     21.4752
   6982.9800   8490.6900     27.5736     23.5283
   7064.3700   8491.2200     26.8958     23.5755
   4494.7300   8492.3000     25.6618     22.6219
   5006.3200   8492.3300     25.4388     22.2754
   7551.3200   8491.8200     26.7889     23.3296
   7861.3900   8492.3100     27.3562     23.6209
   4698.2600   8492.5800     27.0343     23.2867
   5933.0300   8492.7700     25.6394     22.6693
   6201.1700   8492.5800     24.4127     21.2518
   7504.0300   8492.8300     25.3653     22.2493
   7816.5200   8493.4000     25.0213     21.9337
   3424.3700   8493.7700     27.2343     23.6221
   6487.1500   8494.3800     25.1882     21.8278
   7089.4900   8493.5700     25.3172     22.2659
   7468.6300   8494.0800     25.0022     21.8921
   7590.0700   8494.1000     25.8770     22.7271
   6112.6700   8494.7200     26.1823     23.0911
   7629.0500   8495.1000     27.0875     23.1849
   7643.9100   8495.0700     25.1853     22.1000
   6362.1600   8495.9400     24.2383     21.1253
   6683.1400   8496.0000     25.9051     22.6231
   7527.6600   8496.2500     26.7290     23.4681
   2979.9000   8496.8800     23.9011     21.0782
   3670.8700   8496.9100     24.7946     21.8443
   3914.2300   8497.1300     26.2831     23.3608
   6661.9100   8497.1700     23.2954     19.9018
   6723.0200   8496.8000     24.7247     21.3802
   2774.7800   8497.8800     20.5170     17.4771
   3364.0400   8498.3800     24.7434     21.8837
   4559.3000   8498.2800     26.6181     23.5805
   6952.8900   8498.3400     26.9383     23.6605
   7004.2900   8498.3700     25.6464     22.6406
   7333.2700   8498.2600     24.4414     21.3357
   7678.0300   8497.4700     27.5760     23.7652
   7832.9900   8498.2100     26.2324     23.2762
   3695.2300   8498.9800     26.1282     23.0669
   4445.1000   8499.2000     24.9310     22.0012
   4538.4800   8498.8200     24.9963     21.9283
   6838.3600   8498.8200     27.4438     23.8092
   6869.2400   8499.2600     27.6741     22.8410
   7100.4800   8498.5800     25.0040     21.8934
   7819.0500   8499.0700     25.3350     22.1977
   6743.4100   8500.4200     25.4892     22.2597
   7078.9400   8500.4200     22.8337     19.5423
   6624.2600   8500.7000     24.9559     21.7789
   4429.9900   8502.1200     24.5775     21.5549
   4998.0400   8501.7900     26.7356     23.8617
   4317.3100   8502.8300     27.2483     23.8030
   7141.3200   8503.2000     22.1357     18.6225
   7460.9500   8502.6100     26.0482     22.8293
   7709.9000   8502.5900     25.7700     22.7358
   4650.8400   8503.6600     25.9582     22.7024
   6715.2800   8504.3800     25.0583     21.8516
   6932.5500   8504.7600     25.3758     22.0186
   7017.0700   8504.7300     25.6517     22.2794
   3003.5100   8506.4000     25.8104     22.9133
   6384.6700   8505.7200     25.0905     21.8998
   6670.2000   8505.5500     26.1372     22.6806
   6682.2100   8506.2300     25.0477     21.9497
   7298.7100   8505.6700     24.6621     21.3469
   7471.5300   8506.2600     24.6961     21.4990
   4968.5700   8507.2300     25.8919     22.9270
   7507.8900   8507.2800     26.6779     22.6583
   4812.5800   8507.6700     25.7548     22.8866
   5272.5800   8507.9300     21.4919     18.1878
   7189.9400   8507.6500     23.2365     19.9177
   4836.9300   8509.1600     26.9325     23.4899
   7356.7100   8508.9600     22.8513     19.6131
   3086.1400   8510.0400     22.8182     19.9615
   3897.9100   8509.8000     24.8611     22.0232
   3324.2900   8510.7900     24.8212     22.0528
   6797.3800   8511.2800     24.1775     20.8641
   7220.6900   8510.5300     32.6866     23.7676
   4995.2900   8511.4200     27.6204     23.6587
   6615.9900   8511.9600     26.5913     23.4330
   6865.9300   8511.7500     25.3760     22.3938
   6894.4500   8512.1400     26.7939     23.5966
   7002.5400   8511.5700     26.0561     22.6535
   7240.3400   8512.1300     26.9866     23.7758
   6603.2000   8513.4500     24.7473     21.5382
   7157.5800   8512.5800     25.2355     21.7934
   7315.5900   8512.7300     25.1192     21.9636
   6528.7300   8514.0400     26.4086     23.1032
   6676.3200   8514.3800     26.2896     23.1328
   7111.3700   8513.8200     26.3167     23.2631
   4853.3200   8514.8500     24.9397     21.9960
   6730.5400   8514.6600     27.5783     23.3912
   3555.8100   8515.7000     25.0562     22.0398
   4157.4300   8516.4600     25.2440     22.0978
   7486.7700   8516.3100     26.5292     23.1397
   2883.9400   8517.1300     25.0469     22.1078
   3247.2500   8517.0300     25.4278     22.4377
   4465.7900   8516.7800     25.6913     22.5570
   7083.9800   8517.2000     26.6142     23.5123
   7127.2700   8517.2300     26.5386     23.3649
   4944.5300   8517.4800     26.9377     23.4234
   6813.8500   8518.1500     26.5610     23.4781
   6825.2100   8518.4600     25.8132     22.5047
   7170.0400   8518.1800     20.9120     17.4864
   3505.0800   8518.6200     25.7205     22.7882
   3585.3100   8518.4900     24.6860     21.8515
   7156.5800   8519.3100     25.4076     22.0919
   3221.4000   8519.4900     25.2692     22.4396
   3970.2500   8519.8700     24.9288     21.8690
   7520.9600   8521.4400     23.9826     20.6636
   7716.8400   8520.7600     25.7900     22.7000
   3196.5300   8521.8000     24.8897     22.1437
   7028.4600   8522.0200     24.6065     21.3666
   7146.8300   8521.7200     27.0557     23.2960
   7268.2400   8521.5300     26.3073     23.2945
   7408.1600   8522.3500     25.3252     22.1998
   7185.5500   8522.7600     26.0025     22.8154
   4021.7100   8523.6300     26.1594     23.2639
   4401.6500   8523.9700     23.3141     20.3504
   7554.0600   8523.5300     26.4246     23.2981
   7097.5600   8525.1900     26.0539     22.9478
   7491.3200   8525.4500     25.3120     22.2718
   7800.8200   8525.1200     24.4432     21.3237
   3530.8300   8525.9800     25.2711     22.4520
   4505.1700   8525.6800     27.4691     21.1160
   7249.9000   8526.7000     27.0943     23.4196
   3033.2500   8528.0800     22.4711     19.5204
   7458.6000   8529.1900     26.6715     23.7885
   7745.8200   8528.9500     26.0540     22.8537
   4130.3200   8530.3300     26.2620     23.5834
   6146.4500   8530.1200     25.6500     22.5704
   4976.8700   8530.5500     26.5375     23.3449
   5242.9500   8530.7100     24.4223     21.1812
   6043.1200   8530.6200     26.0135     22.8926
   7377.7600   8531.1800     25.6322     22.4267
   3967.2400   8531.9100     25.0086     22.0493
   5063.7800   8531.7400     26.5744     23.3075
