   X             Y          F275W        F336W      F438W       F814W
   4005.4892   6389.1762     19.8168     18.7819     18.8457     16.9163
   4451.2086   6389.2160     21.3165     20.0932     20.1895     18.0802
   5668.9425   6389.1338     21.4874     20.2987     20.3232     18.1683
   6254.8254   6388.9291     99.9999     22.6371     22.0230     19.2985
   6529.4940   6389.1065     19.5916     18.6719     18.7417     16.9187
   7069.0877   6389.0266     99.9999     22.8026     22.1896     19.4198
   3362.9916   6390.0298     20.5418     99.9999     19.5863     17.5823
   3887.7718   6390.3991     23.6762     21.8019     21.4778     18.9848
   4690.7586   6389.9354     99.9999     23.1041     22.3836     19.5165
   5393.4804   6390.2664     19.5473     18.5588     18.5786     16.6486
   5885.5375   6390.4783     99.9999     22.9550     22.2790     19.4450
   6090.6045   6389.6843     22.1091     20.7133     20.6949     18.4659
   6426.7896   6390.1850     19.0281     17.9418     17.9497     15.9479
   6775.4946   6389.6989     19.1442     18.0272     18.0048     15.9536
   7209.4177   6389.5451     22.5473     21.0916     20.9495     18.6370
   7237.3027   6389.8414     99.9999     22.9912     22.3320     19.4917
   7517.1598   6390.0840     99.9999     99.9999     99.9999     17.9961
   3180.8095   6390.7822     99.9999     99.9999     22.3766     19.5560
   3500.6481   6390.7040     19.9199     18.9466     19.0623     17.1303
   3761.9161   6390.9982     20.9707     19.8978     19.9964     17.9352
   4402.7616   6391.0350     99.9999     22.8181     22.1503     19.3742
   4744.7760   6391.4714     19.7757     18.8262     18.9065     17.0307
   4833.6872   6390.6156     15.1475     15.0436     15.6569     15.0172
   4922.1337   6391.3849     19.2869     17.9024     17.6456     15.3136
   5073.3408   6390.7444     99.9999     22.4733     21.9945     19.2854
   5629.5333   6390.9995     20.6646     19.5997     19.6872     17.6581
   5658.3246   6390.8393     20.7517     19.6731     19.7282     17.6839
   5877.4338   6391.2420     99.9999     23.6228     22.7199     19.7089
   6032.8818   6391.3775     21.3832     20.1614     20.2436     18.1107
   6976.6322   6390.9293     23.4507     21.6681     21.4307     18.8610
   3316.0368   6391.6725     19.2839     18.3850     18.4135     16.5520
   4098.8321   6391.5592     23.8721     22.0972     21.7443     19.1104
   4420.8047   6392.2118     18.3737     16.8471     16.5418     14.1021
   5408.1210   6391.8113     22.6527     21.1336     21.0514     18.6303
   4197.1115   6392.5060     20.8139     19.6646     19.7894     17.7591
   5067.3458   6393.2816     21.1760     20.0077     20.1401     18.0364
   5132.7609   6393.2737     21.2924     20.0396     20.1034     17.9568
   5314.6212   6393.1556     19.8550     18.8443     18.8652     16.9148
   5380.8556   6393.3120     24.1381     22.3702     21.8506     19.1901
   5860.6138   6392.7688     20.4092     19.3969     19.4759     17.5226
   6242.6460   6392.7355     20.0559     19.0864     19.1975     17.3091
   3380.6589   6394.0699     20.0708     19.0482     19.0878     17.1509
   5243.4912   6393.5361     99.9999     22.6704     22.1100     19.2118
   6633.4918   6393.7515     99.9999     22.8559     22.1475     19.4257
   3737.0639   6395.3258     20.2474     19.2497     19.3474     17.3825
   6179.3414   6395.1086     21.8747     20.5428     20.5754     18.3709
   6538.4809   6395.1095     22.9399     21.2993     21.1444     18.7501
   6739.5483   6395.4254     21.7623     20.4805     20.5203     18.3205
   6784.2365   6394.8157     22.2856     20.8418     20.8001     18.4768
   3878.6223   6396.3853     21.4284     20.2725     20.3232     18.1818
   5118.2266   6396.0652     99.9999     23.7184     22.8111     19.8268
   5260.9593   6396.2804     19.9848     18.9907     19.0457     17.0196
   6694.1340   6395.8077     19.6428     18.7294     18.8154     16.9648
   7117.3568   6396.3558     24.0347     22.0449     21.6990     19.1635
   3251.7348   6396.8778     99.9999     21.1503     21.1872     18.7573
   4178.7000   6396.5254     24.1541     22.4158     21.8938     19.2220
   4321.4513   6396.8973     19.5047     17.9796     17.7843     15.3818
   4685.4231   6397.3225     99.9999     22.5582     22.0171     19.2842
   5149.5950   6397.4206     22.7333     21.2769     21.0384     18.6917
   5504.4695   6396.8653     23.4673     21.8158     21.4891     18.9581
   6020.8943   6396.6665     99.9999     22.8584     22.2586     19.4549
   6715.0757   6396.7928     19.8484     18.9137     19.0097     17.1149
   7049.3577   6396.9842     24.0156     99.9999     21.6123     19.0688
   7784.1813   6397.2052     99.9999     99.9999     99.9999     18.3514
   3750.2241   6398.1173     21.1382     20.1158     20.2380     18.1244
   4124.2514   6398.4142     23.1404     21.5671     21.3050     18.8648
   5025.2390   6397.5690     23.4066     21.7598     21.4183     18.8945
   5700.3853   6397.9079     21.7306     20.4656     20.4683     18.2660
   6040.9131   6398.2170     23.7575     21.9789     21.6392     19.0439
   6328.7315   6398.0564     19.0870     18.0217     18.0313     16.0493
   3854.1835   6399.3883     99.9999     18.1999     18.1898     16.0872
   4100.0453   6399.1687     99.9999     23.4412     22.6712     19.6725
   5354.7847   6399.3069     99.9999     23.9433     22.9242     19.8280
   5809.7775   6399.4522     99.9999     23.9451     23.0322     19.8443
   6060.7715   6398.6294     20.8111     19.7336     19.8062     17.7473
   6977.8440   6399.3790     23.7070     21.8422     21.5942     19.0413
   7043.4301   6399.4725     20.5567     19.5525     19.6232     17.6497
   7094.0033   6399.1499     99.9999     23.1860     22.4701     19.6005
   3477.5024   6399.5619     23.3027     21.4780     21.2974     18.8869
   3586.9473   6399.8444     99.9999     24.0745     23.0598     19.9762
   4516.7740   6400.0972     99.9999     23.0641     22.3109     19.5162
   4665.2433   6399.6006     99.9999     24.4477     23.1322     19.8338
   4765.3825   6399.9743     23.3024     21.6653     21.4049     18.9186
   4799.5379   6400.1939     23.3722     21.6512     21.4821     18.9424
   4860.9601   6400.0860     21.2403     20.0597     20.1817     18.0766
   5612.0308   6400.1475     23.2491     21.5081     21.3153     18.7831
   5668.1106   6400.1642     19.9819     19.0051     19.0815     17.1424
   6671.3335   6399.5168     22.3962     20.9239     20.8730     18.5843
   3680.9434   6401.1158     22.8744     21.2733     21.1054     18.7115
   3772.4324   6400.9855     21.4686     20.3053     20.3401     18.2135
   4283.8512   6400.8551     99.9999     22.6720     22.2284     19.4258
   4309.5302   6401.1210     19.4314     18.2890     18.2573     16.1655
   4477.4498   6400.9872     22.7747     21.0681     21.0250     18.6770
   4501.5658   6400.8445     99.9999     23.8018     22.9176     19.8081
   4562.0421   6401.1055     23.6089     21.9376     21.5532     19.0614
   4594.8691   6400.5902     99.9999     23.7384     22.9215     19.8216
   4870.5871   6400.6300     21.2659     20.0985     20.1567     18.0065
   5257.8974   6401.2535     19.9882     18.9766     19.0280     17.0698
   5327.7115   6400.5821     99.9999     22.4725     22.0457     19.2045
   5550.1218   6401.1274     22.0137     20.5744     20.6245     18.2881
   6153.4913   6400.6894     21.1987     20.0113     20.1010     18.0394
   6891.8266   6400.9737     20.4994     19.5055     19.6355     17.6628
   3243.2658   6401.6260     99.9999     22.6649     22.0820     19.3372
   4445.6906   6401.7455     99.9999     23.2909     22.5026     19.5411
   4456.4406   6402.2415     99.9999     22.3784     21.9630     19.2546
   5154.3826   6402.1885     23.4230     21.5889     21.3963     18.8864
   7200.9317   6402.4304     99.9999     19.2734     19.4303     17.4485
   3332.8279   6403.1553     99.9999     23.8841     22.8446     19.7625
   3656.7421   6403.4421     19.6005     18.6584     18.7190     16.8274
   4069.1054   6403.0825     22.5528     21.0842     20.9920     18.6661
   4343.1320   6403.4674     99.9999     23.4771     22.5382     19.6445
   5047.2145   6402.6227     21.9742     20.6784     20.6660     18.4146
   5313.4768   6402.5337     23.1522     21.5118     21.3091     18.8093
   7141.9348   6402.7065     23.6033     21.6534     21.4561     18.9658
   4025.0200   6404.1945     19.1770     18.1645     18.1785     16.2576
   4775.3700   6404.2499     22.7159     21.2584     21.0566     18.6255
   4824.5169   6403.7201     99.9999     20.9325     20.8877     18.5896
   5001.2109   6404.3980     20.9631     19.7936     19.8867     17.7553
   5122.9047   6404.0508     21.0485     19.8841     19.9849     17.9059
   6071.8342   6404.2784     23.9092     22.1739     21.6902     19.1275
   6959.2474   6404.2446     23.9684     22.0623     21.6399     19.1191
   7664.5581   6404.1896     99.9999     99.9999     99.9999     19.7610
   7896.5139   6403.7593     99.9999     99.9999     99.9999     18.2866
   3460.7216   6404.5575     99.9999     23.6222     22.7210     19.7033
   3791.5007   6405.2769     24.1697     22.0992     21.6980     19.1645
   3995.3844   6404.7823     20.0602     19.0578     19.1650     17.2372
   6614.2936   6404.8642     99.9999     23.9708     23.1968     19.9027
   7004.4120   6405.3459     22.3514     20.9535     20.9146     18.6178
   3258.7408   6405.8411     99.9999     18.0566     18.0294     15.9762
   4732.4762   6406.2492     22.7706     21.2319     21.0865     18.6929
   4842.6677   6405.6596     21.6728     20.4863     20.4919     18.3034
   5189.8211   6406.1830     99.9999     23.4570     22.7021     19.6702
   5378.6757   6406.3198     22.5285     21.1045     20.9994     18.5873
   5927.7503   6405.6472     23.1607     21.6215     21.2999     18.7895
   6050.3984   6405.6347     20.0507     19.1070     19.1943     17.2723
   6285.3641   6405.5750     23.4752     21.3794     21.0309     18.4287
   6312.8854   6405.8608     20.4079     19.3929     19.5202     17.5750
   6448.4131   6405.9885     21.1779     19.9715     20.0704     17.9626
   6475.0786   6405.7487     23.1500     21.5544     21.3788     19.0148
   6720.1353   6405.7707     20.6442     19.5369     19.6727     17.6272
   6747.9538   6406.3236     22.4647     20.8898     20.7887     18.5112
   6828.5725   6406.3572     20.6965     19.6271     19.7347     17.7320
   3710.2461   6406.5591     21.6941     20.3902     20.4043     18.2241
   4655.1162   6406.9312     21.2469     20.0379     20.1242     17.9870
   5144.5572   6407.0844     23.8536     22.0838     21.6807     19.1103
   5739.7743   6406.5612     99.9999     23.1039     22.3746     19.4601
   6810.3275   6407.2430     99.9999     23.9408     23.1541     19.8817
   7117.6777   6407.3733     99.9999     99.9999     22.0693     19.2943
   7671.9633   6406.5682     99.9999     99.9999     99.9999     17.9545
   5247.0703   6408.3313     23.7456     21.8213     21.5458     18.8544
   5298.8554   6408.1302     21.0292     19.8712     19.9675     17.8863
   6033.3070   6408.2871     22.7060     21.1643     21.0651     18.7028
   3905.4123   6409.3406     99.9999     23.6284     22.6984     19.6964
   4295.8550   6408.9391     24.2855     22.2511     21.8360     19.1197
   5633.6995   6409.0618     99.9999     23.1533     22.5027     19.5071
   3661.3879   6410.3649     24.2028     22.2272     21.8065     19.0944
   4807.0745   6410.2147     20.0481     19.0753     19.1364     17.1889
   7079.6156   6409.5035     22.9562     99.9999     21.1854     18.8246
   7481.8644   6409.7672     99.9999     99.9999     99.9999     17.3416
   4663.1215   6410.7779     21.1265     19.9819     20.0531     17.9634
   5609.1649   6411.2206     23.1670     21.3989     21.2259     18.7444
   5718.4220   6411.3690     20.2567     19.2405     19.3284     17.3665
   7104.2109   6410.7917     99.9999     23.9040     22.9241     19.6991
   7217.5010   6410.8437     22.4542     99.9999     20.8450     18.5451
   7442.1155   6410.9149     99.9999     99.9999     99.9999     18.8351
   4622.5052   6412.4436     20.9277     19.8378     19.8036     17.7891
   6001.9320   6411.9646     99.9999     23.7600     22.9201     19.7967
   3244.9278   6413.3254     99.9999     19.9391     19.9670     17.9370
   4326.8968   6412.5990     99.9999     23.0055     22.3858     19.4809
   4963.4464   6413.3997     20.4511     19.3773     19.4563     17.4439
   6298.8739   6412.6335     99.9999     23.5038     22.8546     19.7540
   4362.3988   6413.5186     19.8205     18.8267     18.8753     16.9671
   4783.2190   6413.5003     21.7930     20.5071     20.5093     18.2894
   5031.8562   6413.8542     22.1799     20.7833     20.7798     18.4592
   5086.4068   6414.2732     23.2485     21.5041     21.3158     18.8592
   5100.7606   6413.5628     20.2986     19.2553     19.3039     17.3257
   5332.0832   6413.5202     20.4221     19.3854     19.5031     17.4749
   5816.0027   6413.4983     20.1680     19.1403     19.1948     17.2879
   6041.6905   6414.2038     23.3672     21.5483     21.3626     18.9116
   6482.8542   6414.0698     20.6177     19.5570     19.6664     17.6849
   6666.8013   6414.4846     99.9999     22.8187     22.3522     19.4642
   6790.9637   6414.4631     99.9999     22.3684     22.0439     19.2489
   3150.6105   6414.9922     99.9999     99.9999     21.2207     18.8226
   3502.7509   6415.2835     99.9999     99.9999     23.4060     19.9646
   3845.5318   6415.5384     20.2526     19.2683     19.3783     17.4366
   4023.3521   6415.4916     22.8821     21.1772     21.0533     18.6195
   4576.4848   6416.0651     21.5038     20.2814     20.3035     18.1618
   5292.8068   6416.0036     20.7510     19.6655     19.7313     17.6836
   5887.2376   6415.7851     19.6809     18.7562     18.8016     16.9665
   4103.1870   6416.5896     24.2090     22.2478     21.9142     19.2305
   4733.2442   6417.0177     20.3005     19.3281     19.4076     17.4407
   5077.1201   6416.6520     24.1449     22.1312     21.7321     19.1240
   6369.6216   6417.1124     99.9999     23.7836     22.8235     19.8116
   6672.9767   6416.5895     99.9999     22.9436     22.2765     19.3761
